Timestamp	Sample	Block	Cover
1645732657145	61.5,61.5,61.4,61.4,61.5,61.4	66.5,66.7,66.3,66.1,66.7,66.4	105.0
1645732658145	63.7,63.7,63.5,63.5,63.8,63.5	70.6,70.8,70.4,70.3,70.6,70.5	105.0
1645732659145	66.2,66.2,66.1,66.0,66.3,66.2	73.2,73.3,73.2,73.2,73.0,73.1	104.9
1645732660145	68.5,68.7,68.5,68.4,68.6,68.5	74.9,74.9,74.9,75.0,74.7,74.8	105.0
1645732661145	70.7,70.7,70.7,70.7,70.6,70.6	76.1,76.2,76.2,76.3,76.0,76.1	105.0
1645732662145	72.5,72.6,72.5,72.6,72.5,72.5	77.5,77.6,77.5,77.6,77.4,77.4	105.0
1645732663145	74.2,74.4,74.3,74.3,74.2,74.2	78.9,79.0,78.9,79.1,78.9,78.9	105.0
1645732664145	75.9,76.0,75.9,76.0,75.8,75.8	80.4,80.4,80.4,80.5,80.4,80.3	105.0
1645732665145	77.5,77.5,77.5,77.6,77.5,77.5	81.8,81.9,81.9,82.0,81.8,81.8	104.9
1645732666145	79.0,79.1,79.1,79.1,79.0,79.0	83.3,83.4,83.3,83.4,83.3,83.2	105.0
1645732667145	80.6,80.6,80.6,80.7,80.5,80.5	84.7,84.8,84.7,84.8,84.7,84.6	105.0
1645732668145	82.0,82.1,82.0,82.1,82.1,82.0	86.1,86.2,86.2,86.3,86.1,86.1	105.0
1645732669146	83.5,83.5,83.6,83.6,83.5,83.5	87.6,87.6,87.5,87.7,87.6,87.5	105.0
1645732670145	84.9,85.0,85.0,85.0,84.9,84.9	89.0,89.0,89.0,89.0,89.0,88.9	105.0
1645732671145	86.4,86.5,86.4,86.5,86.4,86.3	90.4,90.4,90.4,90.4,90.3,90.3	105.0
1645732672145	87.8,87.9,87.8,87.9,87.8,87.8	91.8,91.8,91.8,91.8,91.8,91.7	105.1
1645732673144	89.2,89.3,89.3,89.3,89.2,89.2	93.2,93.2,93.2,93.2,93.2,93.2	105.1
1645732674145	90.7,90.7,90.7,90.7,90.6,90.6	94.6,94.7,94.6,94.6,94.6,94.6	105.0
1645732675146	92.1,92.1,92.1,92.2,92.1,92.1	96.0,96.0,96.0,96.0,95.9,95.9	105.0
1645732676145	93.4,93.4,93.4,93.5,93.4,93.3	96.6,96.6,96.6,96.6,96.5,96.5	105.0
1645732677157	94.4,94.4,94.4,94.4,94.3,94.3	96.4,96.4,96.5,96.5,96.5,96.5	105.0
1645732678145	94.9,94.9,94.9,95.0,94.9,94.9	95.8,95.9,95.9,95.9,95.8,95.8	105.0
1645732679145	95.1,95.1,95.1,95.1,95.1,95.1	95.2,95.3,95.3,95.3,95.3,95.3	105.1
1645732680145	95.0,95.1,95.1,95.1,95.1,95.1	94.9,94.9,94.9,95.0,94.9,94.9	105.1
1645732681145	95.0,95.0,95.0,95.1,95.0,95.0	94.9,94.9,94.8,94.8,94.9,94.9	105.1
1645732682145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732683145	95.0,95.0,95.0,95.0,95.0,95.0	95.1,95.1,95.1,95.1,95.1,95.1	105.1
1645732684145	95.0,95.1,95.0,95.1,95.0,95.0	95.1,95.1,95.1,95.1,95.1,95.1	105.1
1645732685144	95.0,95.0,95.0,95.1,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645732686145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645732687145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645732688145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732689145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645732690145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732691145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732692145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645732693145	94.8,94.8,94.8,94.8,94.7,94.8	93.0,92.8,93.0,92.9,92.6,92.9	105.1
1645732694145	93.9,93.8,93.9,93.8,93.7,93.9	90.0,89.7,90.1,89.8,89.3,89.9	105.0
1645732695145	92.4,92.3,92.4,92.3,92.0,92.3	86.8,86.5,87.0,86.7,86.0,86.7	105.0
1645732696145	90.4,90.2,90.5,90.4,90.0,90.4	83.6,83.1,83.8,83.4,82.5,83.5	105.0
1645732697145	88.1,87.7,88.1,87.9,87.4,88.0	80.6,80.6,80.8,80.7,80.5,80.8	105.0
1645732698145	85.8,85.6,85.8,85.8,85.4,85.8	79.3,79.7,79.3,79.6,79.8,79.5	105.1
1645732699145	83.8,83.9,83.9,83.9,83.8,83.9	78.4,78.7,78.3,78.7,78.8,78.5	105.1
1645732700144	82.2,82.3,82.1,82.2,82.1,82.2	76.5,76.7,76.5,76.7,76.4,76.6	105.0
1645732701145	80.2,80.4,80.2,80.3,80.2,80.2	74.1,74.3,74.2,74.2,74.4,74.0	105.0
1645732702144	78.4,78.4,78.4,78.5,78.5,78.3	73.1,73.3,73.1,73.1,73.6,72.9	105.0
1645732703145	76.8,76.9,76.9,76.8,76.9,76.7	71.9,71.8,71.7,71.8,71.8,71.7	105.0
1645732704145	75.2,75.2,75.2,75.2,75.2,75.1	69.8,69.7,69.7,69.7,69.6,69.6	105.0
1645732705145	73.4,73.5,73.5,73.4,73.4,73.3	67.7,67.7,67.7,67.7,67.6,67.6	105.0
1645732706145	71.6,71.6,71.5,71.6,71.6,71.5	66.2,66.4,66.2,66.2,66.7,66.2	105.1
1645732707145	70.0,70.1,70.0,70.0,70.1,69.9	65.4,65.6,65.3,65.3,65.5,65.4	105.0
1645732708145	68.5,68.7,68.5,68.5,68.7,68.5	63.8,64.2,63.9,63.9,64.1,64.0	105.0
1645732709145	67.1,67.3,67.2,67.1,67.2,67.1	62.5,62.9,62.7,62.6,62.8,62.8	105.1
1645732710145	65.7,65.9,65.8,65.8,65.9,65.8	61.3,61.7,61.5,61.5,61.6,61.5	105.0
1645732711145	64.3,64.6,64.5,64.4,64.5,64.4	60.1,60.3,60.2,60.2,60.1,60.2	105.0
1645732712145	63.0,63.2,63.1,63.0,63.1,63.1	59.2,59.1,59.0,59.1,59.3,59.2	105.0
1645732713145	61.9,62.0,62.0,62.0,62.1,62.0	58.8,58.6,58.7,58.6,58.5,58.8	105.1
1645732714145	61.1,61.0,61.0,61.0,61.1,61.1	58.7,58.5,58.7,58.8,58.6,58.6	105.1
1645732715146	60.5,60.5,60.5,60.5,60.5,60.5	59.3,59.2,59.4,59.5,59.4,59.3	105.1
1645732716145	60.3,60.2,60.3,60.3,60.3,60.3	59.9,59.9,60.1,60.1,60.0,59.9	105.0
1645732717145	60.2,60.2,60.3,60.3,60.3,60.2	60.3,60.3,60.4,60.4,60.3,60.3	105.0
1645732718145	60.2,60.3,60.3,60.3,60.3,60.3	60.3,60.3,60.3,60.2,60.2,60.3	105.1
1645732719145	60.2,60.2,60.3,60.3,60.3,60.2	60.1,60.1,60.1,60.1,60.1,60.1	105.0
1645732720146	60.2,60.2,60.2,60.2,60.2,60.2	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732721145	60.1,60.1,60.1,60.1,60.1,60.1	59.9,59.9,60.0,60.0,60.0,60.0	105.0
1645732722145	60.1,60.1,60.1,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732723145	60.1,60.1,60.1,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732724145	60.0,60.0,60.0,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732725145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732726145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732727145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732728145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732729145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732730144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732731145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732732146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732733145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732734145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732735145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732736145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732737145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732738146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732739145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732740145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732741145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732742145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732743145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732744146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732745145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732746145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732747145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732748146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732749145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732750145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732751145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732752144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732753145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732754145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732755145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732756145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732757146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732758145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732759165	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732760144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732761144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732762144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732763144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732764144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732765145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732766144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732767144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732768144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732769144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732770146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732771144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732772147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732773147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732774147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732775146	60.1,60.1,60.1,60.1,60.1,60.1	61.5,61.6,61.3,61.3,61.7,61.4	104.9
1645732776146	61.3,61.3,61.1,61.2,61.3,61.2	66.0,66.2,65.7,65.6,66.2,66.0	104.8
1645732777145	63.4,63.5,63.3,63.2,63.5,63.4	70.3,70.4,70.0,69.8,70.3,70.2	104.9
1645732778146	65.9,66.0,65.8,65.7,66.0,65.9	73.0,73.1,72.9,73.0,72.9,72.9	104.9
1645732779145	68.3,68.5,68.2,68.2,68.3,68.3	74.7,74.8,74.7,74.8,74.5,74.6	104.8
1645732780147	70.5,70.6,70.4,70.5,70.5,70.5	76.0,76.1,76.1,76.2,75.9,76.0	104.9
1645732781145	72.4,72.4,72.4,72.4,72.3,72.3	77.3,77.4,77.4,77.4,77.3,77.3	104.9
1645732782146	74.1,74.2,74.1,74.1,74.0,74.0	78.7,78.8,78.7,78.9,78.8,78.7	105.0
1645732783145	75.8,75.8,75.7,75.8,75.8,75.6	80.2,80.3,80.2,80.3,80.2,80.2	104.9
1645732784145	77.3,77.4,77.3,77.4,77.3,77.3	81.7,81.7,81.7,81.8,81.7,81.6	104.9
1645732785145	78.8,79.0,78.9,78.9,78.9,78.8	83.1,83.2,83.2,83.2,83.1,83.1	104.9
1645732786146	80.4,80.5,80.4,80.5,80.4,80.3	84.6,84.6,84.6,84.6,84.6,84.5	104.9
1645732787146	81.9,81.9,81.8,82.0,81.9,81.9	86.0,86.1,86.0,86.1,86.0,85.9	105.0
1645732788146	83.3,83.4,83.4,83.4,83.4,83.3	87.4,87.4,87.4,87.5,87.4,87.4	104.9
1645732789144	84.9,84.9,84.8,84.8,84.8,84.7	88.8,88.9,88.9,88.8,88.8,88.8	105.0
1645732790146	86.3,86.3,86.2,86.3,86.2,86.2	90.2,90.3,90.2,90.3,90.3,90.2	104.9
1645732791147	87.7,87.7,87.7,87.7,87.7,87.6	91.6,91.7,91.6,91.7,91.7,91.6	105.0
1645732792146	89.1,89.1,89.1,89.1,89.1,89.0	93.1,93.1,93.0,93.1,93.0,93.0	104.9
1645732793146	90.5,90.5,90.5,90.6,90.5,90.5	94.5,94.5,94.4,94.4,94.4,94.4	105.0
1645732794145	91.9,91.9,91.9,92.0,91.9,91.9	95.9,95.9,95.9,95.8,95.8,95.8	105.0
1645732795145	93.3,93.3,93.3,93.3,93.3,93.3	96.5,96.5,96.5,96.5,96.5,96.5	105.0
1645732796154	94.3,94.3,94.3,94.3,94.3,94.3	96.6,96.5,96.5,96.5,96.5,96.5	105.0
1645732797147	94.9,94.9,94.9,94.9,94.9,94.9	95.9,95.9,95.9,96.0,95.8,95.8	105.0
1645732798147	95.1,95.1,95.1,95.1,95.1,95.1	95.3,95.4,95.4,95.4,95.3,95.3	105.0
1645732799145	95.1,95.1,95.1,95.1,95.1,95.1	94.9,95.0,95.0,95.0,94.9,94.9	105.0
1645732800147	95.0,95.1,95.0,95.1,95.0,95.0	94.8,94.9,94.8,94.8,94.9,94.8	105.1
1645732801146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645732802144	95.0,95.0,95.0,95.0,95.0,95.0	95.1,95.1,95.1,95.1,95.1,95.1	105.0
1645732803145	95.0,95.1,95.0,95.1,95.0,95.0	95.1,95.1,95.1,95.1,95.0,95.1	105.1
1645732804144	95.0,95.1,95.0,95.1,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645732805145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732806145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732807145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.1,95.0,95.0	105.1
1645732808145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732809145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.1
1645732810145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732811146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.0
1645732812145	94.8,94.8,94.8,94.8,94.8,94.8	93.3,93.1,93.3,93.3,92.8,93.1	105.0
1645732813146	94.0,93.9,94.0,94.0,93.8,94.0	90.3,90.1,90.3,90.3,89.6,90.1	105.1
1645732814145	92.6,92.5,92.6,92.6,92.2,92.5	87.2,86.9,87.3,87.1,86.4,87.0	105.0
1645732815144	90.7,90.4,90.7,90.6,90.2,90.6	83.9,83.5,84.1,83.9,82.9,83.8	105.0
1645732816145	88.3,88.1,88.5,88.3,87.8,88.3	80.8,80.7,81.1,80.9,80.8,80.7	105.1
1645732817145	85.9,85.9,86.0,86.0,85.7,85.9	79.4,79.7,79.4,79.6,80.0,79.3	105.0
1645732818145	84.0,84.1,84.1,84.1,84.0,83.9	78.5,78.8,78.5,78.7,78.9,78.5	105.0
1645732819145	82.4,82.4,82.4,82.4,82.3,82.2	76.8,76.8,76.8,76.8,76.4,76.9	105.1
1645732820145	80.4,80.4,80.5,80.6,80.4,80.5	74.3,74.2,74.3,74.3,74.6,74.3	105.1
1645732821145	78.5,78.5,78.6,78.5,78.7,78.4	72.8,73.1,72.8,72.9,73.7,72.7	105.0
1645732822145	76.8,76.9,76.9,76.9,77.1,76.8	72.1,72.3,72.0,72.2,71.8,72.1	105.1
1645732823145	75.3,75.5,75.4,75.4,75.3,75.3	70.3,70.4,70.2,70.3,69.7,70.3	105.0
1645732824145	73.7,73.8,73.7,73.8,73.5,73.7	68.2,68.5,68.3,68.5,67.7,68.4	104.9
1645732825145	72.0,72.1,72.0,72.1,71.8,72.0	66.3,66.7,66.4,66.6,66.6,66.5	105.0
1645732826145	70.1,70.4,70.2,70.4,70.2,70.3	64.5,64.9,64.7,64.9,64.9,64.8	105.1
1645732827145	68.5,68.7,68.5,68.7,68.5,68.5	63.2,63.4,63.1,63.4,63.2,63.1	105.1
1645732828145	66.9,67.1,66.8,67.1,66.9,66.9	61.7,61.9,61.5,61.9,61.7,61.6	105.0
1645732829145	65.3,65.5,65.2,65.5,65.3,65.2	60.2,60.6,60.1,60.7,60.3,60.2	105.0
1645732830145	63.7,64.0,63.7,64.0,63.8,63.6	59.2,59.4,59.3,59.6,59.4,59.2	105.0
1645732831144	62.5,62.7,62.4,62.8,62.5,62.5	58.9,59.2,58.9,59.4,58.9,58.8	105.0
1645732832145	61.4,61.6,61.4,61.7,61.4,61.4	58.3,58.3,58.2,58.4,58.3,58.3	105.0
1645732833146	60.6,60.7,60.6,60.8,60.7,60.6	58.9,58.7,58.9,58.8,59.1,59.0	105.0
1645732834145	60.3,60.3,60.2,60.4,60.4,60.3	59.6,59.5,59.7,59.6,59.8,59.7	105.1
1645732835145	60.2,60.2,60.2,60.3,60.3,60.2	60.2,60.1,60.3,60.2,60.3,60.2	105.1
1645732836145	60.2,60.2,60.2,60.3,60.3,60.2	60.3,60.4,60.4,60.4,60.3,60.4	105.0
1645732837145	60.2,60.2,60.2,60.3,60.3,60.2	60.2,60.2,60.2,60.2,60.2,60.2	105.1
1645732838146	60.2,60.2,60.2,60.3,60.2,60.2	60.0,60.1,60.0,60.0,60.0,60.0	104.9
1645732839146	60.1,60.2,60.1,60.2,60.2,60.1	60.0,60.0,59.9,60.0,60.0,60.0	105.0
1645732840144	60.1,60.1,60.1,60.1,60.1,60.1	60.0,60.0,59.9,60.0,60.0,60.0	105.0
1645732841145	60.1,60.1,60.1,60.1,60.1,60.1	60.0,60.0,60.0,60.0,60.0,60.0	105.2
1645732842145	60.0,60.1,60.0,60.1,60.1,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732843145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732844145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732845145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732846145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732847145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732848145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732849145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732850145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732851145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732852145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732853144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732854145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732855146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732856145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732857145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732858144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732859145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732860145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732861145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732862145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732863145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732864145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732865145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732866145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732867145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732868145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732869145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732870145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732871145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732872145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732873145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732874145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732875145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732876145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.1
1645732877149	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732878148	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732879145	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732880143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732881143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732882146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732883144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732884144	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732885143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732886146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732887143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732888143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732889143	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732890155	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	105.0
1645732891146	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732892147	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732893167	60.0,60.0,60.0,60.0,60.0,60.0	60.0,60.0,60.0,60.0,60.0,60.0	104.9
1645732894145	60.3,60.4,60.3,60.3,60.3,60.3	62.8,62.8,62.6,62.5,62.9,62.6	104.8
1645732895145	61.8,61.8,61.7,61.7,61.9,61.8	67.5,67.5,67.2,66.9,67.6,67.4	104.9
1645732896145	64.1,64.1,64.1,63.9,64.2,64.1	71.3,71.3,71.1,70.9,71.2,71.2	104.9
1645732897145	66.7,66.8,66.6,66.5,66.7,66.6	73.6,73.6,73.7,73.6,73.4,73.5	104.9
